0,1
707.07(f),"Keller, In re, 642 F.2d 413, 208 USPQ 871 (CCPA 1981)"
707.07(f),"Keller, In re, 642 F.2d 413, 208 USPQ 871 (CCPA 1981)"
1504.05,"Kelly, In re, 200 USPQ 560 (Comm’r Pat. 1978)"
1504.05,"Kelly, In re, 200 USPQ 560 (Comm’r Pat. 1978)"
1504.05,"Kelly, In re, 200 USPQ 560 (Comm’r Pat. 1978)"
1504.05,"Kelly, In re, 200 USPQ 560 (Comm’r Pat. 1978)"
1504.05,"Kelly, In re, 200 USPQ 560 (Comm’r Pat. 1978)"
1504.05,"Kelly, In re, 200 USPQ 560 (Comm’r Pat. 1978)"
1504.05,"Kelly, In re, 200 USPQ 560 (Comm’r Pat. 1978)"
1504.05,"Kelly, In re, 200 USPQ 560 (Comm’r Pat. 1978)"
1504.05,"Kelly, In re, 200 USPQ 560 (Comm’r Pat. 1978)"
1504.05,"Kelly, In re, 200 USPQ 560 (Comm’r Pat. 1978)"
1504.05,"Kelly, In re, 200 USPQ 560 (Comm’r Pat. 1978)"
1504.05,"Kelly, In re, 200 USPQ 560 (Comm’r Pat. 1978)"
1504.05,"Kelly, In re, 200 USPQ 560 (Comm’r Pat. 1978)"
1504.05,"Kelly, In re, 200 USPQ 560 (Comm’r Pat. 1978)"
1504.05,"Kelly, In re, 200 USPQ 560 (Comm’r Pat. 1978)"
1504.05,"Kelly, In re, 200 USPQ 560 (Comm’r Pat. 1978)"
1504.05,"Kelly, In re, 200 USPQ 560 (Comm’r Pat. 1978)"
1504.05,"Kelly, In re, 200 USPQ 560 (Comm’r Pat. 1978)"
1504.05,"Kelly, In re, 200 USPQ 560 (Comm’r Pat. 1978)"
1504.05,"Kelly, In re, 200 USPQ 560 (Comm’r Pat. 1978)"
1504.05,"Kelly, In re, 200 USPQ 560 (Comm’r Pat. 1978)"
2173.05(o),"Kelly, In re, 305 F.2d 909, 134 USPQ 397 (CCPA 1962)"
2184,"Kemco Sales Inc. v. Control Papers Co., 208 F.3d 1352, 54 USPQ2d 1308 (Fed. Cir. 2000)"
2183,"Kemco Sales Inc. v. Control Papers Co., 208 F.3d 1352, 54 USPQ2d 1308 (Fed. Cir. 2000)"
2103,"Kemco Sales Inc. v. Control Papers Co., 208 F.3d 1352, 54 USPQ2d 1308 (Fed. Cir. 2000)"
2144.08,"Kemps, In re, 97 F.3d 1427, 40 USPQ2d 1309 (Fed. Cir. 1996)"
2138.06,"Kendall v. Searles, 173 F.2d 986, 81 USPQ 363 (CCPA 1949)"
2131.02,"Kennametal , Inc. v. Ingersoll Cutting Tool Co., 780 F.3d 1376, 1381, 114 USPQ2d 1250, 1254 (Fed. Cir. 2015)"
2163.07(a),"Kennecott Corp. v. Kyocera Int’l, Inc., 835 F.2d 1419, 1423 (Fed. Cir. 1987)"
2163,"Kennecott Corp. v. Kyocera Int’l, Inc., 835 F.2d 1419, 1423 (Fed. Cir. 1987)"
2144.06,"Kerkhoven, In re, 626 F.2d 846, 205 USPQ 1069 (CCPA 1980)"
2693,"Key Mfg. Group Inc. v. Microdot, Inc., 679 F. Supp. 648, 4 USPQ2d 1687 (E.D. Mich. 1987)"
2293,"Key Mfg. Group Inc. v. Microdot, Inc., 679 F. Supp. 648, 4 USPQ2d 1687 (E.D. Mich. 1987)"
716.01(c),"Keyes, Ex parte, 214 USPQ 579 (Bd. App. 1982)"
2012,"Keystone Driller Co. v. Gen’l Excavator Co., 290 U.S. 240, 19 USPQ 228 (1933)"
1504.05,"KeyStone Retaining Wall Systems Inc. v. Westrock Inc., 997 F.2d 1444, 27 USPQ2d 1297 (Fed. Cir. 1993)"
1504.05,"KeyStone Retaining Wall Systems Inc. v. Westrock Inc., 997 F.2d 1444, 27 USPQ2d 1297 (Fed. Cir. 1993)"
1504.05,"KeyStone Retaining Wall Systems Inc. v. Westrock Inc., 997 F.2d 1444, 27 USPQ2d 1297 (Fed. Cir. 1993)"
1504.05,"KeyStone Retaining Wall Systems Inc. v. Westrock Inc., 997 F.2d 1444, 27 USPQ2d 1297 (Fed. Cir. 1993)"
1504.05,"KeyStone Retaining Wall Systems Inc. v. Westrock Inc., 997 F.2d 1444, 27 USPQ2d 1297 (Fed. Cir. 1993)"
1504.05,"KeyStone Retaining Wall Systems Inc. v. Westrock Inc., 997 F.2d 1444, 27 USPQ2d 1297 (Fed. Cir. 1993)"
1504.05,"KeyStone Retaining Wall Systems Inc. v. Westrock Inc., 997 F.2d 1444, 27 USPQ2d 1297 (Fed. Cir. 1993)"
1504.05,"KeyStone Retaining Wall Systems Inc. v. Westrock Inc., 997 F.2d 1444, 27 USPQ2d 1297 (Fed. Cir. 1993)"
1504.05,"KeyStone Retaining Wall Systems Inc. v. Westrock Inc., 997 F.2d 1444, 27 USPQ2d 1297 (Fed. Cir. 1993)"
1504.05,"KeyStone Retaining Wall Systems Inc. v. Westrock Inc., 997 F.2d 1444, 27 USPQ2d 1297 (Fed. Cir. 1993)"
1504.05,"KeyStone Retaining Wall Systems Inc. v. Westrock Inc., 997 F.2d 1444, 27 USPQ2d 1297 (Fed. Cir. 1993)"
1504.05,"KeyStone Retaining Wall Systems Inc. v. Westrock Inc., 997 F.2d 1444, 27 USPQ2d 1297 (Fed. Cir. 1993)"
1504.05,"KeyStone Retaining Wall Systems Inc. v. Westrock Inc., 997 F.2d 1444, 27 USPQ2d 1297 (Fed. Cir. 1993)"
1504.05,"KeyStone Retaining Wall Systems Inc. v. Westrock Inc., 997 F.2d 1444, 27 USPQ2d 1297 (Fed. Cir. 1993)"
1504.05,"KeyStone Retaining Wall Systems Inc. v. Westrock Inc., 997 F.2d 1444, 27 USPQ2d 1297 (Fed. Cir. 1993)"
1504.05,"KeyStone Retaining Wall Systems Inc. v. Westrock Inc., 997 F.2d 1444, 27 USPQ2d 1297 (Fed. Cir. 1993)"
1504.05,"KeyStone Retaining Wall Systems Inc. v. Westrock Inc., 997 F.2d 1444, 27 USPQ2d 1297 (Fed. Cir. 1993)"
1504.05,"KeyStone Retaining Wall Systems Inc. v. Westrock Inc., 997 F.2d 1444, 27 USPQ2d 1297 (Fed. Cir. 1993)"
1504.05,"KeyStone Retaining Wall Systems Inc. v. Westrock Inc., 997 F.2d 1444, 27 USPQ2d 1297 (Fed. Cir. 1993)"
1504.05,"KeyStone Retaining Wall Systems Inc. v. Westrock Inc., 997 F.2d 1444, 27 USPQ2d 1297 (Fed. Cir. 1993)"
1504.05,"KeyStone Retaining Wall Systems Inc. v. Westrock Inc., 997 F.2d 1444, 27 USPQ2d 1297 (Fed. Cir. 1993)"
2173.05(c),"Khusid, Ex parte, 174 USPQ 59 (Bd. App. 1971)"
2137,"Kilbey v. Thiele, 199 USPQ 290 (Bd. Pat. Inter. 1978)"
711.03(c),"Kim v. Quigg, 718 F. Supp. 1280, 12 USPQ2d 1604 (E.D. Va. 1989)"
2258,"Kimbell, Ex parte, 226 USPQ 688 (Bd. Pat. App. & Inter. 1985)"
2258,"Kimbell, Ex parte, 226 USPQ 688 (Bd. Pat. App. & Inter. 1985)"
2258,"Kimbell, Ex parte, 226 USPQ 688 (Bd. Pat. App. & Inter. 1985)"
2138,"Kimberly-Clark v. Johnson & Johnson, 745 F.2d 1437, 223 USPQ 603 (Fed. Cir. 1984)"
2137.01,"Kimberly-Clark Corp. v. Procter & Gamble Distrib. Co., 973 F.2d 911, 23 USPQ2d 1921 (Fed. Cir. 1992)"
602.09,"Kimberly-Clark Corp. v. Procter & Gamble Distrib. Co., 973 F.2d 911, 23 USPQ2d 1921 (Fed. Cir. 1992)"
2308.03,"Kimura, Ex parte, 55 USPQ2d 1537 (Bd. Pat. App. & Inter. 2000)"
2106,"King, In re, 107 F.2d 618 (CCPA 1939)"
2131.01,"King, In re, 801 F.2d 1324, 231 USPQ 136 (Fed. Cir.1986)"
2112.02,"King, In re, 801 F.2d 1324, 231 USPQ 136 (Fed. Cir.1986)"
2138.05,"King Instrument Corp. v. Otari Corp., 767 F.2d 853, 226 USPQ 402 (Fed. Cir. 1985)"
2133.03(a),"King Instrument Corp. v. Otari Corp., 767 F.2d 853, 226 USPQ 402 (Fed. Cir. 1985)"
2112.01,"King Pharmaceuticals Inc. v. Eon Labs Inc., 616 F.3d 1267, 95 USPQ2d 1833 (Fed. Cir. 2010)"
2111.05,"King Pharmaceuticals Inc. v. Eon Labs Inc., 616 F.3d 1267, 95 USPQ2d 1833 (Fed. Cir. 2010)"
2107.02,"Kirk, In re, 376 F.2d 936, 153 USPQ 48 (CCPA 1967)"
2107.01,"Kirk, In re, 376 F.2d 936, 153 USPQ 48 (CCPA 1967)"
2173.05(c),"Kirsch, In re, 498 F.2d 1389, 182 USPQ 286 (CCPA 1974)"
2305,"Kistler v. Weber, 412 F.2d 280, 162 USPQ 214 (CCPA 1969)"
2141.01(a),"Klein, In re, 647 F.3d 1343, 98 USPQ2d 1991 (Fed. Cir. 2011)"
2136.02,"Klesper, In re, 397 F.2d 882, 158 USPQ 256 (CCPA 1968)"
2152.02(e),"Klopfenstein, In re, 380 F.3d 1345, 72 USPQ2d 1117 (Fed. Cir. 2004)"
2128.01,"Klopfenstein, In re, 380 F.3d 1345, 72 USPQ2d 1117 (Fed. Cir. 2004)"
2181,"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
706.03(d),"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
706.03(d),"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
706.03(d),"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
706.03(d),"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
706.03(d),"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
706.03(d),"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
706.03(d),"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
706.03(d),"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
706.03(d),"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
706.03(d),"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
706.03(d),"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
706.03(d),"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
706.03(d),"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
706.03(d),"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
706.03(d),"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
706.03(d),"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
706.03(d),"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
706.03(d),"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
706.03(d),"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
706.03(d),"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
706.03(d),"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
706.03(d),"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
706.03(d),"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)"
2107.01,"Knapp v. Anderson, 477 F.2d 588, 177 USPQ 688 (CCPA 1973)"
2144.03,"Knapp Monarch Co., In re, 296 F.2d 230, 132 USPQ 6 (CCPA 1961)"
804.02,"Knell v. Muller, 174 USPQ 460 (Comm’r Pat. 1971)"
2658,"Knight, In re, 217 USPQ 294 (Comm’r Pat. 1982)"
2658,"Knight, In re, 217 USPQ 294 (Comm’r Pat. 1982)"
2658,"Knight, In re, 217 USPQ 294 (Comm’r Pat. 1982)"
2625,"Knight, In re, 217 USPQ 294 (Comm’r Pat. 1982)"
2258,"Knight, In re, 217 USPQ 294 (Comm’r Pat. 1982)"
2258,"Knight, In re, 217 USPQ 294 (Comm’r Pat. 1982)"
2258,"Knight, In re, 217 USPQ 294 (Comm’r Pat. 1982)"
2225,"Knight, In re, 217 USPQ 294 (Comm’r Pat. 1982)"
804.02,"Knohl, In re, 386 F.2d 476, 155 USPQ 586 (CCPA 1967)"
2185,"Knowlton, In re, 481 F.2d 1357, 178 USPQ 486 (CCPA 1973)"
2181,"Knowlton, In re, 481 F.2d 1357, 178 USPQ 486 (CCPA 1973)"
2164.06(c),"Knowlton, In re, 481 F.2d 1357, 178 USPQ 486 (CCPA 1973)"
2164.06(c),"Knowlton, In re, 500 F.2d 266, 183 USPQ 33 (CCPA 1974)"
2173.05(n),"Kochan, Ex parte, 131 USPQ 204 (Bd. App. 1961)"
1504.04,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1504.04,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1504.04,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1504.04,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1504.04,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1504.04,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1504.04,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1504.04,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1504.04,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1504.04,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1504.04,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1504.04,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1504.04,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1504.04,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1504.04,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1504.04,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1503.02,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1503.02,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1503.02,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1503.02,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1503.02,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1503.02,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1503.02,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1503.02,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1503.02,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1503.02,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1503.02,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1503.02,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
1503.02,"Kohler, Ex parte, 1905 C.D. 192, 116 O.G. 1185 (Comm’r Pat. 1905)"
2133.03(c),"Kollar, In re, 286 F.3d 1326, 62 USPQ2d 1425 (Fed. Cir. 2002)"
2133.03(b),"Kollar, In re, 286 F.3d 1326, 62 USPQ2d 1425 (Fed. Cir. 2002)"
2163,"Koller, In re, 613 F.2d 819, 204 USPQ 702 (CCPA 1980)"
2124,"Koller, In re, 613 F.2d 819, 204 USPQ 702 (CCPA 1980)"
716.02(d),"Kollman, In re, 595 F.2d 48, 201 USPQ 193 (CCPA 1979)"
2138.02,"Kondo v. Martel, 220 USPQ 47 (Bd. Pat. Inter. 1983)"
2144,"Kotzab, In re, 217 F.3d 1365, 55 USPQ2d 1313 (Fed. Cir. 2000)"
711.03(c),"Krahn v. Commissioner, 15 USPQ2d 1823 (E.D. Va. 1990)"
1207.03(a),"Krammes, In re, 314 F.2d 813, 137 USPQ 60 (CCPA 1963)"
1207.03,"Krammes, In re, 314 F.2d 813, 137 USPQ 60 (CCPA 1963)"
2107.03,"Krepelka, Ex parte, 231 USPQ 746 (Bd. Pat. App. & Inter. 1986)"
2107.03,"Krimmel, In re, 292 F.2d 948, 130 USPQ 215 (CCPA 1961)"
2107.02,"Krimmel, In re, 292 F.2d 948, 130 USPQ 215 (CCPA 1961)"
2173.05(o),"Kristensen, Ex parte, 10 USPQ2d 1701 (Bd. Pat. App. & Inter. 1989)"
2173.05(b),"Kristensen, Ex parte, 10 USPQ2d 1701 (Bd. Pat. App. & Inter. 1989)"
2173.05(c),"Kroekel, In re, 504 F.2d 1143, 183 USPQ 610 (CCPA 1974)"
715,"Kroekel, In re, 803 F.2d 705, 231 USPQ 640 (Fed. Cir. 1986)"
715,"Kroekel, In re, 803 F.2d 705, 231 USPQ 640 (Fed. Cir. 1986)"
715,"Kroekel, In re, 803 F.2d 705, 231 USPQ 640 (Fed. Cir. 1986)"
715,"Kroekel, In re, 803 F.2d 705, 231 USPQ 640 (Fed. Cir. 1986)"
715,"Kroekel, In re, 803 F.2d 705, 231 USPQ 640 (Fed. Cir. 1986)"
715,"Kroekel, In re, 803 F.2d 705, 231 USPQ 640 (Fed. Cir. 1986)"
715,"Kroekel, In re, 803 F.2d 705, 231 USPQ 640 (Fed. Cir. 1986)"
715,"Kroekel, In re, 803 F.2d 705, 231 USPQ 640 (Fed. Cir. 1986)"
715,"Kroekel, In re, 803 F.2d 705, 231 USPQ 640 (Fed. Cir. 1986)"
2155.01,"Kroger, Ex parte, 219 USPQ 370 (Bd. App. 1982)"
2132.01,"Kroger, Ex parte, 219 USPQ 370 (Bd. App. 1982)"
717.01(a)(1),"Kroger, Ex parte, 219 USPQ 370 (Bd. App. 1982)"
716.10,"Kroger, Ex parte, 219 USPQ 370 (Bd. App. 1982)"
1207.03(a),"Kronig, In re, 539 F.2d 1300, 190 USPQ 425 (CCPA 1976)"
1207.03,"Kronig, In re, 539 F.2d 1300, 190 USPQ 425 (CCPA 1976)"
2111.02,"Kropa v. Robie, 187 F.2d 150, 88 USPQ 478 (CCPA 1951)"
707.07(f),"Kropa v. Robie, 187 F.2d 150, 88 USPQ 478 (CCPA 1951)"
707.07(f),"Kropa v. Robie, 187 F.2d 150, 88 USPQ 478 (CCPA 1951)"
707.07(f),"Kropa v. Robie, 187 F.2d 150, 88 USPQ 478 (CCPA 1951)"
707.07(f),"Kropa v. Robie, 187 F.2d 150, 88 USPQ 478 (CCPA 1951)"
707.07(f),"Kropa v. Robie, 187 F.2d 150, 88 USPQ 478 (CCPA 1951)"
707.07(f),"Kropa v. Robie, 187 F.2d 150, 88 USPQ 478 (CCPA 1951)"
707.07(f),"Kropa v. Robie, 187 F.2d 150, 88 USPQ 478 (CCPA 1951)"
707.07(f),"Kropa v. Robie, 187 F.2d 150, 88 USPQ 478 (CCPA 1951)"
707.07(f),"Kropa v. Robie, 187 F.2d 150, 88 USPQ 478 (CCPA 1951)"
707.07(f),"Kropa v. Robie, 187 F.2d 150, 88 USPQ 478 (CCPA 1951)"
707.07(f),"Kropa v. Robie, 187 F.2d 150, 88 USPQ 478 (CCPA 1951)"
707.07(f),"Kropa v. Robie, 187 F.2d 150, 88 USPQ 478 (CCPA 1951)"
707.07(f),"Kropa v. Robie, 187 F.2d 150, 88 USPQ 478 (CCPA 1951)"
707.07(f),"Kropa v. Robie, 187 F.2d 150, 88 USPQ 478 (CCPA 1951)"
707.07(f),"Kropa v. Robie, 187 F.2d 150, 88 USPQ 478 (CCPA 1951)"
707.07(f),"Kropa v. Robie, 187 F.2d 150, 88 USPQ 478 (CCPA 1951)"
707.07(f),"Kropa v. Robie, 187 F.2d 150, 88 USPQ 478 (CCPA 1951)"
707.07(f),"Kropa v. Robie, 187 F.2d 150, 88 USPQ 478 (CCPA 1951)"
2686.04,"KSR International Co. v. Teleflex Inc., 550 U.S. 398, 82 USPQ2d 1385 (2007)"
2686.04,"KSR International Co. v. Teleflex Inc., 550 U.S. 398, 82 USPQ2d 1385 (2007)"
2642,"KSR International Co. v. Teleflex Inc., 550 U.S. 398, 82 USPQ2d 1385 (2007)"
2642,"KSR International Co. v. Teleflex Inc., 550 U.S. 398, 82 USPQ2d 1385 (2007)"
2616,"KSR International Co. v. Teleflex Inc., 550 U.S. 398, 82 USPQ2d 1385 (2007)"
2286,"KSR International Co. v. Teleflex Inc., 550 U.S. 398, 82 USPQ2d 1385 (2007)"
2286,"KSR International Co. v. Teleflex Inc., 550 U.S. 398, 82 USPQ2d 1385 (2007)"
2242,"KSR International Co. v. Teleflex Inc., 550 U.S. 398, 82 USPQ2d 1385 (2007)"
2242,"KSR International Co. v. Teleflex Inc., 550 U.S. 398, 82 USPQ2d 1385 (2007)"
2216,"KSR International Co. v. Teleflex Inc., 550 U.S. 398, 82 USPQ2d 1385 (2007)"
2145,"KSR International Co. v. Teleflex Inc., 550 U.S. 398, 82 USPQ2d 1385 (2007)"
2144.05,"KSR International Co. v. Teleflex Inc., 550 U.S. 398, 82 USPQ2d 1385 (2007)"
2143.02,"KSR International Co. v. Teleflex Inc., 550 U.S. 398, 82 USPQ2d 1385 (2007)"
2143.01,"KSR International Co. v. Teleflex Inc., 550 U.S. 398, 82 USPQ2d 1385 (2007)"
2143,"KSR International Co. v. Teleflex Inc., 550 U.S. 398, 82 USPQ2d 1385 (2007)"
2142,"KSR International Co. v. Teleflex Inc., 550 U.S. 398, 82 USPQ2d 1385 (2007)"
2141.03,"KSR International Co. v. Teleflex Inc., 550 U.S. 398, 82 USPQ2d 1385 (2007)"
2141.01(a),"KSR International Co. v. Teleflex Inc., 550 U.S. 398, 82 USPQ2d 1385 (2007)"
2141,"KSR International Co. v. Teleflex Inc., 550 U.S. 398, 82 USPQ2d 1385 (2007)"
2114,"KSR International Co. v. Teleflex Inc., 550 U.S. 398, 82 USPQ2d 1385 (2007)"
2145,"Kubin, In re, 561 F.3d 1351, 90 USPQ2d 1417 (Fed. Cir. 2009)"
2143,"Kubin, In re, 561 F.3d 1351, 90 USPQ2d 1417 (Fed. Cir. 2009)"
2143.01,"Kubin, Ex parte, 83 USPQ2d 1410 (Bd. Pat. App. & Int. 2007)"
2143,"Kubin, Ex parte, 83 USPQ2d 1410 (Bd. Pat. App. & Int. 2007)"
2116.01,"Kuehl, In re, 425 F.2d 658, 177 USPQ 250 (CCPA 1973)"
2144.04,"Kuhle, In re, 526 F.2d 553, 188 USPQ 7 (CCPA 1975)"
2133.03(a),"Kuklo, Ex parte, 25 USPQ2d 1387 (Bd. Pat. App. & Inter. 1992)"
1207.03(a),"Kumar, In re, 418 F.3d 1361, 76 USPQ2d 1048 (Fed. Cir. 2005)"
2145,"Kulling, In re, 897 F.2d 1147, 14 USPQ2d 1056 (Fed. Cir. 1990)"
2144.08,"Kulling, In re, 897 F.2d 1147, 14 USPQ2d 1056 (Fed. Cir. 1990)"
2144.05,"Kulling, In re, 897 F.2d 1147, 14 USPQ2d 1056 (Fed. Cir. 1990)"
2138.01,"Kusko, Ex parte, 215 USPQ 972 (Bd. App. 1981)"
2137,"Kusko, Ex parte, 215 USPQ 972 (Bd. App. 1981)"
2133.03(e)(2),"LaBounty Mfg. Inc. v. United States Int’l Trade Comm’n, 958 F.2d 1066, 22 USPQ2d 1025 (Fed. Cir. 1992)"
2133.03(e),"LaBounty Mfg. Inc. v. United States Int’l Trade Comm’n, 958 F.2d 1066, 22 USPQ2d 1025 (Fed. Cir. 1992)"
2133.03,"LaBounty Mfg. Inc. v. United States Int’l Trade Comm’n, 958 F.2d 1066, 22 USPQ2d 1025 (Fed. Cir. 1992)"
2004,"LaBounty Mfg. Inc. v. United States Int’l Trade Comm’n, 958 F.2d 1066, 22 USPQ2d 1025 (Fed. Cir. 1992)"
1403,"Lafferty, Ex parte, 190 USPQ 202 (Bd. App. 1975)"
1504.01(c),"L.A. Gear, Inc. v. Thom McAn Shoe Co., 988 F.2d 1117, 25 USPQ2d 1913 (Fed. Cir. 1993)"
1504.01(c),"L.A. Gear, Inc. v. Thom McAn Shoe Co., 988 F.2d 1117, 25 USPQ2d 1913 (Fed. Cir. 1993)"
1504.01(c),"L.A. Gear, Inc. v. Thom McAn Shoe Co., 988 F.2d 1117, 25 USPQ2d 1913 (Fed. Cir. 1993)"
2144.09,"Lalu, In re, 747 F.2d 703, 223 USPQ 1257 (Fed. Cir. 1984)"
1504.03,"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)"
1504.03,"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)"
1504.03,"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)"
1504.03,"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)"
1504.03,"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)"
1504.03,"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)"
1504.03,"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)"
1504.03,"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)"
1504.03,"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)"
1504.03,"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)"
1504.03,"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)"
1504.03,"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)"
1504.03,"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)"
1504.03,"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)"
1504.03,"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)"
1504.03,"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)"
1504.03,"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)"
1504.03,"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)"
1504.03,"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)"
1504.03,"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)"
1504.03,"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)"
1504.03,"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)"
1504.03,"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)"
2144.01,"Lamberti, In re, 545 F.2d 747, 192 USPQ 278 (CCPA 1976)"
2111.03,"Lampi Corp. v. American Power Products Inc., 228 F.3d 1365, 56 USPQ2d 1445 (Fed. Cir. 2000)"
1504.02,"Lancaster, Ex parte, 151 USPQ 713, 1966 C.D. 20, 833 O.G. 8 (Bd. App. 1965)"
1504.02,"Lancaster, Ex parte, 151 USPQ 713, 1966 C.D. 20, 833 O.G. 8 (Bd. App. 1965)"
1504.02,"Lancaster, Ex parte, 151 USPQ 713, 1966 C.D. 20, 833 O.G. 8 (Bd. App. 1965)"
1504.02,"Lancaster, Ex parte, 151 USPQ 713, 1966 C.D. 20, 833 O.G. 8 (Bd. App. 1965)"
